Никита,Сидоров,1976,1.84116,74.3092
John,Miller,2005,2.05677,74.6861
Patricia,Jones,1959,1.96469,73.2253
William,Wilson,1953,1.54034,64.0885
Максим,Йоу,2006,2.13507,86.0186
Алексей,Смирнов,1975,1.65329,64.6911
Четтер,Смирнов,2000,1.75772,85.3378
John,Wilson,1995,1.9047,117.23
John,Brown,1985,1.78862,115.297
Vladimir,Smith,1979,2.14496,72.9107
Michael,Wilson,2020,1.94427,51.4432
Максим,Васильев,1976,2.14606,119.763
Vladimir,Johnson,1959,1.84323,97.1565
Четтер,Васильев,1998,1.84078,59.3109
John,Wilson,1985,1.6906,88.1915
Vladimir,Williams,2007,2.16425,94.1788
Никита,Иванов,1972,1.52138,105.729
Чувак,Новиков,2006,1.93782,101.945
Максим,Фёдоров,1991,2.04644,109.031
Чувак,Смирнов,1997,1.6527,114.517
Elizabeth,Brown,1986,1.80219,108.163
Придурочный,Смирнов,1976,1.58792,108.509
Robert,Williams,1971,1.90609,74.6592
Четтер,Кузнецов,2007,2.07375,65.7897
Придурочный,Смирнов,2008,2.02074,77.1923
Дмитрий,Новиков,2001,1.71834,91.5886
Jennifer,Brown,2001,2.00139,114.714
Robert,Smith,2006,1.9312,80.3984
Дмитрий,Новиков,1991,1.89201,87.9203
Иван,Человек,1989,1.92778,63.1486
Максим,Васильев,1988,1.95856,50.9346
David,Williams,1969,1.55456,62.7739
William,Johnson,1975,1.70601,82.2558
Никита,Человек,2006,2.18577,67.0374
Michael,Taylor,1964,1.7994,51.3896
Алексей,Новиков,1990,2.15496,112.585
Robert,Johnson,1985,2.11673,77.9681
Никита,Фёдоров,1965,2.10474,81.1393
Michael,Jones,1998,1.52242,115.232
Vladimir,Wilson,1995,2.15539,76.7392
Elizabeth,Smith,2015,1.76032,92.7595
Дмитрий,Новиков,1987,2.14997,59.88
Иван,Попов,1982,2.00271,68.0063
John,Smith,2020,1.62439,67.231
Чувак,Петров,1979,1.56362,101.238
John,Brown,2005,2.12947,86.3506
Четтер,Новиков,2004,1.73235,78.1195
Michael,Johnson,2012,1.99273,77.4869
David,Wilson,2001,1.57303,100.013
Четтер,Человек,1994,2.11418,117.429
William,Wilson,2016,1.58415,84.6088
Vladimir,Miller,2023,2.01437,91.4975
Jennifer,Williams,2016,1.58882,51.8676
John,Miller,1953,1.51223,74.2706
Иван,Новиков,2005,1.51434,51.37
Придурочный,Васильев,2008,1.70648,97.9314
Максим,Иванов,1996,1.83049,78.8076
Jennifer,Jones,1954,1.57392,113.5
Elizabeth,Roslovtsev,1987,1.60761,98.1352
Четтер,Человек,1954,1.9937,96.1079
Максим,Морозов,2021,2.1929,54.2956
Michael,Taylor,1957,1.95993,108.62
Дмитрий,Человек,1998,1.90592,116.041
John,Miller,1957,2.09249,98.0334
John,Moore,1986,1.87403,71.7494
Иван,Петров,2021,1.53053,95.1288
Придурочный,Кузнецов,1959,1.74992,84.908
Придурочный,Морозов,1981,1.6344,77.7497
Придурочный,Кузнецов,2002,2.11691,61.852
Robert,Johnson,1999,1.84241,80.6408
Robert,Johnson,1998,2.08813,101.269
Robert,Smith,1972,1.99564,65.3756
Придурочный,Человек,1960,1.78322,81.8974
Patricia,Davis,1950,1.93648,119.501
Jennifer,Brown,2005,1.51924,81.9805
Алексей,Сидоров,1967,1.78796,93.3136
Linda,Williams,1999,2.07712,113.007
Vladimir,Johnson,1987,1.59186,76.0602
Никита,Морозов,1973,1.9555,111.461
Дмитрий,Йоу,2023,1.5633,64.2575
Patricia,Williams,1996,2.16448,53.5654
David,Williams,2013,2.03708,58.2697
Patricia,Moore,2015,2.00669,101.115
Mary,Davis,2011,2.05667,91.5118
Linda,Davis,1978,2.18206,83.9512
Алексей,Фёдоров,1989,1.57649,115.401
Michael,Moore,2011,1.59712,116.694
Алексей,Фёдоров,1964,1.95168,97.4865
Четтер,Фёдоров,1951,1.97655,115.485
Иван,Иванов,1974,1.77131,98.2181
John,Davis,1964,1.69264,78.5068
Максим,Попов,2017,1.96749,97.3105
Robert,Wilson,2021,1.67582,53.3667
Дмитрий,Кузнецов,1989,1.94958,110.716
David,Miller,1961,1.85065,82.3253
Patricia,Smith,2002,1.80922,89.6028
Никита,Йоу,2008,1.59684,115.293
John,Smith,1967,1.61569,60.6993
Алексей,Иванов,1998,2.1187,114.451
Максим,Морозов,1977,1.67743,90.8802
Robert,Moore,2020,1.6783,59.0467
Дмитрий,Йоу,2003,1.89359,89.3265
Mary,Jones,1955,1.8233,58.7542
Четтер,Иванов,1968,2.01898,88.3683
Michael,Williams,1979,1.74034,92.4811
John,Roslovtsev,1974,1.949,105.492
Mary,Miller,1994,1.68355,65.4981
Linda,Smith,1965,1.83863,76.2028
Чувак,Иванов,1974,1.61117,110.123
Vladimir,Miller,2010,1.61766,61.493
Jennifer,Davis,2017,1.66167,65.5834
Чувак,Человек,1969,1.94033,55.5923
William,Davis,1978,1.72566,65.8836
Jennifer,Davis,1992,1.78833,94.046
Mary,Miller,1981,2.053,90.2779
Patricia,Miller,1986,1.72878,86.7268
Robert,Taylor,1958,2.14273,50.3561
Четтер,Васильев,2022,2.19464,70.5664
Mary,Brown,1988,1.84993,102.91
Никита,Васильев,1991,2.05837,57.1728
Vladimir,Smith,1970,1.94905,117.185
Mary,Johnson,1956,1.69259,105.534
David,Williams,1998,2.10481,68.6695
Robert,Smith,1976,1.82748,115.025
Никита,Смирнов,1996,2.05352,62.1748
Иван,Йоу,1997,1.74507,59.116
Никита,Человек,2011,1.69035,73.4864
Robert,Brown,1968,1.53883,96.4367
Придурочный,Кузнецов,2007,1.82338,91.8737
Четтер,Иванов,1985,1.7014,69.9462
John,Johnson,1970,1.75328,114.419
Elizabeth,Wilson,1995,1.76129,86.0536
Robert,Jones,1957,2.03544,71.7995
Алексей,Смирнов,2000,2.09526,78.5398
Patricia,Williams,1989,1.7969,87.4894
Mary,Williams,1984,2.18949,57.459
John,Wilson,1952,2.07613,64.4817
Никита,Смирнов,2018,2.05526,65.3809
Максим,Человек,1973,1.54879,62.1403
Patricia,Johnson,1981,1.8297,68.7114
Четтер,Человек,1985,1.73424,75.7875
Никита,Новиков,2003,1.51823,59.8024
Максим,Кузнецов,2023,1.61429,66.696
Чувак,Фёдоров,1994,1.81324,114.78
David,Moore,1961,1.53638,58.4323
Linda,Johnson,2000,2.18621,91.6031
Дмитрий,Морозов,1978,1.72519,98.9221
Иван,Иванов,1975,1.73014,54.0548
Максим,Кузнецов,2002,1.59604,86.0132
David,Williams,1965,1.82393,55.7008
Patricia,Brown,2010,2.11558,101.653
Четтер,Петров,1994,1.88247,104.911
Иван,Йоу,2009,1.81483,54.5529
Patricia,Johnson,1994,1.68454,95.2368
William,Miller,1980,1.80292,99.3254
Elizabeth,Williams,1979,2.09129,56.389
Mary,Johnson,2020,2.13247,97.8337
Robert,Davis,1980,2.14615,74.7514
Четтер,Васильев,2021,1.95059,54.503
David,Jones,2017,1.89541,83.5267
Дмитрий,Васильев,2013,1.77453,114.925
Никита,Петров,2010,1.81443,88.5757
Максим,Васильев,1966,1.91971,52.0131
Michael,Taylor,1977,1.72935,65.2624
Максим,Человек,1963,2.18811,107.622
Чувак,Петров,1998,2.00704,104.56
Иван,Человек,1977,2.04341,54.5865
Michael,Davis,1982,1.62379,58.3717
Elizabeth,Miller,1990,1.56438,55.0131
Иван,Кузнецов,1956,1.97799,104.94
Robert,Wilson,1995,1.70918,103.247
Дмитрий,Новиков,2005,2.0651,65.9867
Elizabeth,Johnson,1972,1.54434,70.1247
Vladimir,Williams,1973,2.12067,111.503
Иван,Смирнов,1997,1.68222,60.1282
Linda,Wilson,1999,1.90578,62.2058
Никита,Иванов,1968,1.99016,81.4847
Максим,Сидоров,1977,2.06128,103.819
Придурочный,Человек,1993,1.88243,81.9519
Четтер,Иванов,2004,1.93846,78.5131
Максим,Васильев,1952,1.91475,51.1844
Jennifer,Jones,1960,2.14582,70.1537
Michael,Johnson,1974,1.75085,59.0161
Никита,Новиков,1999,2.10333,67.0203
Linda,Davis,1958,1.74465,92.8704
Иван,Новиков,1954,1.62739,50.7053
Vladimir,Jones,1951,1.84383,115.75
Vladimir,Johnson,1998,1.67931,108.224
William,Williams,1978,2.11259,100.294
Elizabeth,Smith,2004,1.7469,67.237
Придурочный,Попов,2002,1.5388,117.185
Vladimir,Smith,1984,1.56643,68.8184
Чувак,Иванов,1991,1.76106,81.1254
Robert,Johnson,1987,2.0008,60.4313
Robert,Williams,1957,1.8252,116.695
Дмитрий,Новиков,1954,2.11729,91.65
Никита,Смирнов,1954,1.82417,102.228
David,Roslovtsev,1986,2.01287,67.0023
William,Wilson,2012,2.01351,107.849
Linda,Davis,1950,1.5927,82.0763
Robert,Roslovtsev,1963,2.02711,114.518
Vladimir,Miller,2023,2.1687,106.432
Иван,Иванов,1962,1.53987,82.0718
Алексей,Новиков,2022,1.72201,97.7674
Дмитрий,Новиков,1971,1.8394,90.3853
Elizabeth,Miller,1982,1.8796,53.6187
William,Brown,1987,1.81209,54.8083
Четтер,Смирнов,1986,1.6753,58.7727
Четтер,Фёдоров,2008,1.85288,116.675
Придурочный,Попов,1993,2.07472,50.6956
Linda,Moore,1977,2.16628,115.072
Linda,Williams,2015,1.82124,86.5927
Придурочный,Новиков,1993,1.73488,78.0423
Алексей,Кузнецов,1973,1.65889,112.28
Четтер,Кузнецов,1961,1.82978,68.4648
Никита,Васильев,1981,1.92745,119.805
William,Williams,2013,2.19413,93.3488
Чувак,Попов,2023,2.13866,65.0925
Никита,Иванов,1971,1.82095,73.232
David,Miller,2011,1.99438,108.832
Michael,Miller,1998,1.78649,77.4947
Дмитрий,Человек,1955,1.9882,71.8036
Patricia,Brown,1984,1.57427,83.2421
Jennifer,Moore,1996,1.6545,54.2091
Mary,Brown,2010,1.89279,60.5531
Никита,Сидоров,1991,1.70946,101.263
Robert,Johnson,1966,1.6381,76.8866
Алексей,Васильев,1966,1.97979,113.052
Patricia,Roslovtsev,2004,1.96598,90.5972
Никита,Йоу,2002,1.54777,62.2465
Michael,Brown,1973,1.78256,111.72
Mary,Johnson,1975,1.99598,70.427
Patricia,Smith,1979,1.8211,55.7263
Придурочный,Иванов,2004,1.56694,96.8851
Придурочный,Сидоров,1969,1.8827,95.4922
John,Taylor,1978,1.61922,115.299
Чувак,Человек,2012,1.55763,70.947
Elizabeth,Taylor,1977,1.87543,69.6248
Алексей,Петров,1965,2.03832,110.919
Jennifer,Taylor,1982,2.07372,79.4162
Алексей,Морозов,2017,1.81782,99.3839
Чувак,Кузнецов,2013,1.55096,77.1027
Patricia,Smith,1999,1.79519,100.756
Никита,Человек,1992,1.8314,85.9485
John,Brown,1981,2.12361,100.388
John,Williams,2019,1.62038,77.6897
Patricia,Miller,1977,1.64645,72.0906
Чувак,Человек,1981,2.19991,69.192
Дмитрий,Иванов,1979,1.73026,109.271
David,Jones,1968,2.00973,103.519
Michael,Smith,1958,1.91715,54.2116
Придурочный,Кузнецов,2011,1.52217,117.661
Четтер,Иванов,1958,1.97655,96.2872
Максим,Морозов,1973,2.09729,59.0561
Robert,Taylor,1980,2.07021,114.66
Чувак,Человек,2020,1.68703,84.6629
Чувак,Иванов,2016,1.74756,51.8097
Jennifer,Roslovtsev,2012,2.01643,74.2219
Vladimir,Roslovtsev,1996,1.79349,110.118
Vladimir,Johnson,1961,1.51812,63.3041
Michael,Taylor,1991,1.9808,114.202
David,Jones,2007,2.0433,117.067
Дмитрий,Попов,1978,1.71646,75.1596
Никита,Сидоров,2017,1.66753,73.3737
Иван,Смирнов,1961,1.58482,80.1313
Robert,Johnson,1988,1.94959,84.5874
Vladimir,Moore,1955,1.94249,108.065
Linda,Davis,2011,1.75797,62.763
Vladimir,Roslovtsev,1966,1.75178,56.326
Алексей,Кузнецов,1974,1.6024,86.0524
Иван,Иванов,2023,2.14624,116.975
Чувак,Кузнецов,1975,1.94098,60.9443
Максим,Смирнов,1994,1.79847,58.3909
Linda,Jones,1951,1.93579,109.161
Jennifer,Davis,1987,1.81846,97.8389
Придурочный,Человек,1952,1.81095,88.3574
Michael,Brown,1973,1.89209,94.2909
Максим,Васильев,2001,2.16457,53.7899
Mary,Moore,2019,1.71828,113.473
Чувак,Йоу,2017,2.17124,71.3755
Максим,Петров,1981,2.01604,67.6958
Vladimir,Johnson,2023,2.19552,62.0571
Максим,Сидоров,1969,1.97735,96.0244
Четтер,Петров,1956,1.75245,54.5734
Алексей,Фёдоров,1959,1.61519,73.3305
Иван,Человек,2015,1.91771,69.8657
Придурочный,Попов,1975,2.14631,96.0472
Robert,Brown,2000,1.88533,67.6415
Четтер,Фёдоров,1991,1.78836,54.8339
Алексей,Иванов,1974,1.95839,95.2226
Patricia,Williams,2021,1.64163,83.0516
Придурочный,Сидоров,2012,1.9215,66.6304
John,Miller,1999,1.78874,109.266
Придурочный,Человек,1951,1.79408,114.481
Четтер,Йоу,1950,1.97042,92.5294
Elizabeth,Johnson,1969,1.89944,68.6858
Elizabeth,Roslovtsev,2014,2.01905,75.6224
Linda,Smith,1965,1.65481,115.046
Robert,Brown,1976,2.19316,62.9878
Никита,Морозов,1963,1.71678,51.047
Чувак,Смирнов,1988,1.51739,91.1583
Никита,Иванов,1967,1.76755,90.5556
Алексей,Попов,1972,2.08509,103.713
Никита,Петров,2008,2.13899,68.1824
Дмитрий,Новиков,1995,2.15056,88.9624
Четтер,Смирнов,1960,1.77439,100.862
Алексей,Петров,1973,1.6719,87.8133
Jennifer,Smith,2003,1.85161,107.225
Иван,Смирнов,2023,2.19228,74.1716
Придурочный,Смирнов,2005,2.12653,80.0659
Алексей,Йоу,2021,2.03606,56.8157
Robert,Williams,1994,1.56925,98.8404
Алексей,Смирнов,1969,1.90369,93.8813
Jennifer,Wilson,1962,2.16512,106.526
Алексей,Сидоров,1975,1.67886,114.618
Никита,Кузнецов,2021,1.71471,79.9952
John,Moore,1981,1.86195,75.9797
Никита,Попов,2008,1.82263,79.0595
Patricia,Johnson,1989,1.86541,105.921
William,Davis,1995,1.8542,52.5716
Patricia,Jones,1957,2.16878,99.5863
Elizabeth,Johnson,1951,1.68947,103.959
Jennifer,Davis,2023,1.73352,81.5018
Иван,Иванов,2010,2.09417,106.423
Дмитрий,Человек,1977,2.08642,68.648
David,Miller,1963,1.63408,62.4843
Linda,Wilson,1999,2.08776,104.697
Иван,Сидоров,2010,2.09889,77.8965
Чувак,Новиков,1977,1.87987,99.2802
Mary,Johnson,1974,1.67811,84.0724
Придурочный,Морозов,1989,1.91675,93.2263
Четтер,Фёдоров,2014,1.89887,115.434
David,Miller,1989,1.90679,58.4437
Никита,Йоу,1963,1.56521,109.178
John,Moore,1978,1.9825,50.8037
Vladimir,Wilson,1977,1.72427,77.4966
Jennifer,Wilson,2011,2.1773,65.5554
David,Wilson,1979,1.71613,64.8257
Чувак,Смирнов,1989,1.9576,77.514
Иван,Морозов,1991,1.96691,97.8669
John,Jones,1978,2.06583,74.4524
Иван,Иванов,1989,1.9632,108.774
David,Taylor,2005,1.53723,77.4744
Vladimir,Williams,1984,1.56642,58.7432
Никита,Петров,1998,1.55832,90.0323
William,Roslovtsev,1992,1.57604,77.5506
Linda,Williams,2004,1.60752,101.799
Jennifer,Jones,1971,1.86989,88.8985
Michael,Johnson,2004,1.59008,65.5486
Michael,Taylor,1959,1.86397,115.828
Robert,Moore,2020,2.19469,103.458
William,Moore,1991,1.59977,68.0011
Максим,Попов,2021,1.55552,78.9228
Чувак,Петров,1971,1.96044,78.8202
David,Jones,2020,1.88388,71.5458
Mary,Jones,1982,1.56139,95.7952
Чувак,Иванов,2020,1.91889,84.0755
Максим,Смирнов,2013,1.73698,97.1628
Придурочный,Сидоров,1999,1.79141,113.772
Придурочный,Петров,1966,2.00239,63.8745
John,Jones,1995,1.66691,112.344
Mary,Brown,1966,1.66635,103.838
Максим,Попов,2018,2.11273,75.4195
Четтер,Сидоров,2000,2.06947,108.879
Максим,Петров,2017,1.61831,90.8229
Алексей,Кузнецов,2014,1.65394,50.0911
David,Williams,2006,1.99168,92.0009
Mary,Wilson,2001,1.74781,65.6939
Никита,Морозов,1986,1.8329,79.5535
Иван,Смирнов,1965,2.14351,72.2309
Linda,Williams,1986,1.66698,92.0134
Mary,Brown,1956,1.94044,89.2778
Linda,Moore,1987,1.7206,91.8025
Максим,Иванов,1964,1.50317,88.353
John,Davis,1971,2.09717,111.855
Elizabeth,Taylor,1953,2.1467,65.9835
William,Williams,1978,1.9672,118.588
Иван,Морозов,1988,2.03959,119.163
Vladimir,Davis,2006,1.50318,66.8914
Никита,Попов,1978,1.78291,87.7991
Максим,Йоу,1951,1.71401,106.971
John,Roslovtsev,1987,1.54264,116.369
Jennifer,Johnson,1958,2.01458,86.46
Mary,Davis,2022,2.08836,51.3691
Никита,Иванов,1988,1.70531,66.1624
Алексей,Иванов,1967,1.51984,111.498
Elizabeth,Moore,1986,1.86694,62.4671
Mary,Davis,1952,1.89594,54.7708
Patricia,Wilson,1998,1.61112,59.4419
Robert,Wilson,1959,2.04851,85.3808
Michael,Smith,2004,1.78912,60.3378
Четтер,Васильев,1976,1.93937,50.8413
Patricia,Wilson,1961,1.51821,54.3089
Patricia,Wilson,1972,1.80746,55.7102
David,Miller,1956,2.12771,70.7886
Vladimir,Davis,2020,1.94685,72.6221
Никита,Васильев,2023,1.9413,79.0038
Четтер,Петров,1983,1.75931,69.711
Чувак,Попов,1968,1.52995,94.9071
Чувак,Васильев,1995,1.85095,88.6306
Чувак,Попов,1965,2.06332,76.5851
Максим,Васильев,1959,1.56555,52.4202
Алексей,Попов,2022,1.53915,61.3509
Robert,Jones,1958,1.60757,110.77
William,Brown,1996,1.92843,86.9129
John,Taylor,2013,2.16658,91.3407
Patricia,Brown,1975,1.63627,84.5876
Linda,Williams,1980,1.86969,74.8666
Чувак,Васильев,1973,1.80374,59.0832
Michael,Roslovtsev,2021,2.10276,101.402
Mary,Moore,1954,1.53108,99.171
Vladimir,Roslovtsev,1971,1.70738,81.1363
Дмитрий,Иванов,2000,1.65759,117.62
Алексей,Йоу,2015,1.93119,58.8081
Алексей,Морозов,1953,1.74081,66.8225
Дмитрий,Новиков,2006,2.1108,59.1662
Elizabeth,Johnson,1966,1.52584,103.759
Максим,Кузнецов,1961,1.56731,53.5848
Mary,Taylor,1970,1.82971,56.8216
William,Roslovtsev,1993,1.63751,55.6439
Четтер,Попов,1987,1.78414,80.6917
Robert,Taylor,1968,2.14706,92.0847
Linda,Roslovtsev,1956,2.16978,110.167
Придурочный,Петров,2002,2.01755,107.527
Patricia,Roslovtsev,1954,1.51699,61.3692
Иван,Иванов,1973,1.77624,86.9559
Michael,Miller,1981,1.67759,107.342
Чувак,Васильев,1981,1.71986,56.3165
Vladimir,Williams,2022,1.85028,70.397
Vladimir,Johnson,1967,1.99137,95.1615
Максим,Иванов,2014,2.13941,115.515
Jennifer,Roslovtsev,1952,1.94317,59.4232
David,Williams,2005,1.80289,91.8827
David,Roslovtsev,2007,1.93506,63.0455
Придурочный,Петров,1954,1.65355,79.1904
Никита,Кузнецов,1999,1.6303,88.4472
Придурочный,Смирнов,1970,2.19476,119.588
Linda,Jones,1967,1.85515,67.7389
Чувак,Смирнов,1981,2.12177,96.1558
Алексей,Новиков,2007,1.53943,119.827
Никита,Человек,2021,1.96545,67.4896
Алексей,Морозов,1974,2.15268,92.4428
Patricia,Wilson,1983,1.83193,86.028
Никита,Фёдоров,1975,1.86337,85.5632
Алексей,Йоу,1974,1.53293,67.7172
Дмитрий,Петров,1981,1.99044,102.64
Максим,Сидоров,1964,1.66271,108.737
Максим,Морозов,1982,2.11197,119.017
Иван,Человек,1972,1.90317,99.8428
Linda,Roslovtsev,1993,1.62391,90.4737
Mary,Roslovtsev,1968,1.85992,106.536
Mary,Wilson,1970,1.50369,107.575
Четтер,Васильев,2008,1.71651,102.796
Четтер,Морозов,1985,1.57806,107.462
Чувак,Петров,1953,1.54322,58.0075
Linda,Williams,1957,2.14643,75.8259
Дмитрий,Попов,1980,2.01751,83.0954
Алексей,Фёдоров,2015,2.00833,61.4219
John,Jones,2015,1.59711,64.3334
William,Miller,2011,1.64348,117.958
Дмитрий,Петров,1991,1.98614,77.5842
John,Johnson,1972,2.01431,53.7911
Четтер,Смирнов,1995,1.86149,61.3047
Чувак,Йоу,1953,1.86681,85.8115
Robert,Brown,1995,1.78456,54.1402
William,Wilson,2010,1.71005,80.7327
Четтер,Фёдоров,1989,2.19656,91.2628
Алексей,Кузнецов,1950,1.76561,61.5443
Алексей,Морозов,2000,1.67189,97.3313
Максим,Иванов,2022,2.18863,89.5339
Никита,Иванов,2000,1.71627,89.8037
Robert,Roslovtsev,1961,1.51881,90.0763
John,Wilson,1965,1.6963,97.5134
Michael,Taylor,1992,1.95879,57.1057
Дмитрий,Морозов,2021,2.19962,90.6726
Дмитрий,Петров,1985,2.06225,86.3447
Linda,Moore,1984,1.92289,101.869
John,Moore,1986,1.50101,102.954
Дмитрий,Попов,2021,1.5982,87.8354
Четтер,Петров,1987,1.90392,106.607
Алексей,Кузнецов,2016,2.03601,61.7204
Patricia,Roslovtsev,1970,2.19316,72.7573
Иван,Новиков,2012,2.09875,79.7713
Mary,Wilson,2013,2.16016,69.3623
Дмитрий,Сидоров,1950,1.70252,84.3097
David,Roslovtsev,1994,2.05959,60.8248
Максим,Васильев,1972,1.75008,98.5963
Четтер,Иванов,1977,1.53151,100.959
Алексей,Смирнов,2010,2.17162,78.486
Четтер,Петров,1959,1.76483,65.5396
William,Moore,1967,2.06663,70.4121
William,Taylor,1982,1.50858,103.061
Придурочный,Кузнецов,2011,1.79,56.0483
Четтер,Человек,1978,2.18714,70.426
Чувак,Сидоров,2013,2.18657,92.195
Иван,Морозов,1950,2.14217,72.4991
Чувак,Иванов,1955,2.06155,96.5762
Michael,Miller,1958,1.71118,74.8263
Patricia,Moore,2007,1.5319,97.6498
Elizabeth,Brown,1971,1.63265,105.913
David,Moore,1979,1.626,117.056
David,Brown,1968,1.65767,86.4493
William,Jones,1967,1.91736,60.9582
Иван,Смирнов,1992,2.10345,87.6383
Иван,Иванов,2004,1.7853,115.383
John,Williams,1972,2.07952,81.2527
Linda,Roslovtsev,1977,2.1853,72.5677
Jennifer,Roslovtsev,1963,1.92728,94.4376
Четтер,Кузнецов,1994,1.8497,51.9516
Алексей,Кузнецов,1983,2.17902,71.2653
Иван,Йоу,1960,1.68986,69.331
Придурочный,Фёдоров,1978,2.19338,80.7236
Максим,Йоу,1967,2.12478,100.791
David,Davis,1966,1.66975,71.528
Максим,Сидоров,1974,1.84986,80.7487
Elizabeth,Smith,1973,1.56518,81.0951
Vladimir,Jones,1992,1.85927,85.4452
William,Davis,2005,1.94684,90.7845
Michael,Davis,1987,1.7969,103.276
Чувак,Новиков,1998,1.79634,59.7705
Patricia,Williams,1989,1.6038,112.323
Придурочный,Петров,1972,1.9965,69.895
John,Johnson,1959,1.65122,87.0106
Robert,Miller,1970,1.68616,93.6175
Иван,Человек,2004,1.7795,79.5992
Алексей,Фёдоров,1969,1.97939,93.2258
Vladimir,Taylor,2015,1.66078,57.0231
Vladimir,Johnson,2000,1.61181,59.5505
William,Taylor,1974,1.5543,68.3227
William,Johnson,1978,1.52037,69.6846
Elizabeth,Moore,1994,1.62924,72.4635
Никита,Фёдоров,2019,2.00083,83.0615
Patricia,Davis,1976,1.59523,50.7502
Придурочный,Васильев,2018,2.01785,69.1198
Чувак,Попов,1976,1.79711,108.203
William,Jones,1981,1.66774,109.075
Никита,Сидоров,1964,2.00174,102.16
Максим,Петров,1978,2.08265,50.4282
Алексей,Йоу,1985,1.54404,108.464
Linda,Miller,1998,1.88913,63.4317
Patricia,Taylor,1988,1.52148,89.4812
Дмитрий,Кузнецов,2016,1.85325,60.479
William,Miller,1970,2.03778,103.494
Максим,Кузнецов,1976,1.80526,85.8687
David,Smith,1956,1.69102,109.735
William,Jones,1982,2.05141,53.9366
Максим,Морозов,2020,1.77409,57.4614
Придурочный,Фёдоров,1963,2.01242,51.3037
Чувак,Новиков,2005,1.99805,82.9439
Jennifer,Jones,2019,1.80362,84.1137
Robert,Davis,1958,2.04116,78.4099
Jennifer,Smith,1962,2.15772,108.105
Иван,Новиков,1965,1.53979,117.908
Четтер,Йоу,1957,1.63654,68.2357
Robert,Brown,1959,1.81788,60.6699
Никита,Морозов,2006,1.87746,62.4329
Jennifer,Taylor,1984,1.56776,59.2119
Придурочный,Сидоров,1995,1.63036,83.1909
Придурочный,Васильев,1959,1.78396,101.719
Дмитрий,Васильев,1979,1.52833,100.112
Иван,Сидоров,1980,1.77683,91.1686
Чувак,Смирнов,1985,1.81288,80.0558
Jennifer,Johnson,1979,1.69264,100.202
Никита,Васильев,1955,1.62297,65.2583
Никита,Йоу,2017,1.79099,119.285
Michael,Johnson,2000,1.59705,103.754
John,Williams,1994,2.10456,68.634
Четтер,Новиков,1950,1.89486,77.6196
Дмитрий,Смирнов,1990,1.79316,107.961
Алексей,Иванов,1971,1.64344,114.737
Максим,Йоу,2014,1.60548,52.3015
David,Miller,2019,2.19237,53.3249
Mary,Jones,1973,2.06063,84.5472
Придурочный,Морозов,1951,1.54231,55.3122
Jennifer,Miller,1989,1.7938,77.1711
Jennifer,Roslovtsev,2000,1.5526,85.134
Иван,Йоу,1992,1.89552,92.7468
Максим,Иванов,1981,2.18144,58.1595
Четтер,Сидоров,2011,1.9415,50.9596
Придурочный,Иванов,1962,2.09408,61.8133
Никита,Новиков,1957,1.77728,50.9678
Четтер,Смирнов,1997,1.89938,109.812
Elizabeth,Smith,1963,1.63688,77.4401
William,Johnson,1995,1.88836,60.5961
Michael,Jones,1967,1.68289,53.4011
Vladimir,Taylor,2011,1.73035,116.328
Дмитрий,Морозов,2016,1.77701,52.9605
David,Moore,1989,2.17999,56.5549
Michael,Moore,1994,2.028,77.3191
Vladimir,Roslovtsev,2007,2.09905,73.558
Vladimir,Moore,1992,1.8733,113.835
William,Brown,2018,1.60177,63.4225
Robert,Davis,1950,1.71692,53.7318
Jennifer,Roslovtsev,2019,2.08339,104.441
Patricia,Wilson,2014,2.08898,64.666
Иван,Смирнов,1994,2.15217,66.0007
Иван,Морозов,1953,1.71324,96.6968
David,Brown,1976,2.12254,71.2095
Vladimir,Davis,2017,2.17389,94.4824
Алексей,Смирнов,2014,1.93368,65.4181
Алексей,Иванов,1966,1.6298,98.8665
Максим,Фёдоров,1956,1.52274,82.782
Максим,Йоу,1963,2.11337,92.1263
Elizabeth,Wilson,1981,1.96642,113.871
Максим,Фёдоров,2018,1.89543,79.7028
David,Miller,1955,1.6596,113.274
Jennifer,Davis,2017,1.94729,106.988
William,Roslovtsev,2010,1.78671,58.3172
Никита,Йоу,2020,1.9799,106.853
Jennifer,Davis,1973,1.75384,84.8594
Максим,Васильев,1997,1.9721,74.3073
Robert,Brown,1984,2.1738,96.38
Придурочный,Петров,2023,2.18718,84.7492
Никита,Попов,1978,1.69179,87.227
Elizabeth,Jones,1988,1.75565,91.9113
Linda,Williams,1990,1.78736,58.9251
Michael,Williams,1951,1.93143,74.5553
Максим,Васильев,1972,1.77281,73.8888
Linda,Moore,1963,1.9754,118.718
Mary,Williams,2015,1.98534,53.1775
Дмитрий,Кузнецов,1969,2.12803,81.6534
Patricia,Williams,2013,1.62432,73.5729
John,Johnson,1985,2.08919,92.0647
Алексей,Попов,1989,1.85434,113.882
Linda,Moore,1978,1.56078,114.022
Придурочный,Новиков,2002,1.80759,107.737
Patricia,Jones,1966,1.89033,95.5214
Дмитрий,Новиков,1957,1.67655,64.7634
Иван,Смирнов,1970,1.83586,64.5582
John,Davis,2007,1.8238,92.4232
Иван,Морозов,1987,1.93476,108.409
William,Moore,1953,2.0341,71.1468
Michael,Smith,1996,2.10653,97.2953
